product_id,product_name,product_category,brand,launch_date,price,cost,supplier_id,stock_quantity,rating,warranty_period
PROD-JE231,Introduction to Business,Books,Macmillan,2023-07-27,35.32,23.25,SUP00305,477,4.7,0
PROD-FT811,Regular Shirt Plus 801,Apparel,H&M,2022-08-15,107.75,82.52,SUP00205,526,4.4,3
PROD-CQ437,Regular Dress Max 870,Apparel,Levi's,2017-05-10,184.49,113.37,SUP00100,732,3.9,5
PROD-QI752,Training Dumbbell Set Max 493,Sports,Decathlon,2015-09-21,194.1,157.56,SUP00313,1126,3.9,7
PROD-TU281,Premium Pants Series 939,Apparel,Gap,2021-09-20,55.43,43.83,SUP00100,567,3.9,2
PROD-EE492,Sport Shoes Plus 419,Apparel,Zara,2019-09-11,300.0,231.27,SUP00335,809,4.3,4
PROD-PV882,Premium Smartphone Model 858,Electronics,Samsung,2019-07-05,1544.39,1145.86,SUP00305,313,4.4,12
PROD-RI952,HD Monitor Series 543,Electronics,Asus,2015-02-13,653.62,486.34,SUP00124,475,4.5,24
PROD-IP368,Competition Golf Club Model 864,Sports,Columbia,2021-09-19,512.36,318.72,SUP00149,205,4.5,5
PROD-FQ828,Rustic Ottoman Pro 731,Furniture,Pottery Barn,2023-10-24,837.4,544.41,SUP00099,331,3.7,41
PROD-MX176,Premium Mixer Plus 186,Home & Garden,Bosch,2021-02-11,378.67,278.67,SUP00165,830,4.2,12
PROD-QG104,Rustic Desk Model 193,Furniture,Rooms To Go,2023-06-28,1686.17,1365.75,SUP00384,718,3.6,28
PROD-KS432,Casual Dress Pro 819,Apparel,Nike,2017-02-09,168.8,120.45,SUP00304,243,4.3,4
PROD-RP511,Premium Pants Plus 360,Apparel,Under Armour,2019-03-30,146.59,92.66,SUP00146,324,4.1,0
PROD-KN988,Digital Laptop X 346,Electronics,LG,2019-07-22,1268.22,946.03,SUP00265,195,3.9,26
PROD-NG110,Deluxe Trimmer Pro 388,Home & Garden,Dyson,2017-03-09,371.66,310.04,SUP00272,359,4.0,20
PROD-RU484,Luxury Chair X 514,Furniture,Crate & Barrel,2024-12-14,2512.39,1537.16,SUP00247,1582,3.8,45
PROD-YI153,Ultra Laptop Elite 118,Electronics,Sony,2018-03-12,1016.04,683.29,SUP00109,231,3.9,25
PROD-KR689,Smart Mixer X 139,Home & Garden,Rubbermaid,2022-07-07,500.0,346.39,SUP00075,537,3.9,12
PROD-EN377,4K Router Plus 554,Electronics,HP,2015-02-23,983.08,600.67,SUP00380,145,2.6,24
PROD-OY788,Digital Monitor Edition 672,Electronics,Asus,2020-08-05,1203.9,875.31,SUP00092,185,4.0,16
PROD-XO640,The Art,Books,Simon & Schuster,2020-01-09,32.55,21.96,SUP00123,479,3.2,0
PROD-RC544,Smart Router Series 938,Electronics,Dell,2015-12-05,2000.0,1491.66,SUP00385,601,4.1,27
PROD-MQ618,Smart Mixer Elite 856,Home & Garden,Scotts,2017-08-08,128.67,96.4,SUP00314,272,4.6,16
PROD-TO378,Eco Heater Max 302,Home & Garden,Black+Decker,2023-06-18,201.95,136.34,SUP00114,453,3.6,17
PROD-IC243,Contemporary Ottoman Elite 629,Furniture,Wayfair,2020-01-09,1931.18,1294.9,SUP00479,84,3.3,43
PROD-JV656,HD Tablet Max 385,Electronics,Nikon,2020-04-05,968.57,715.62,SUP00180,390,4.1,36
PROD-MX848,Classic T-Shirt Model 315,Apparel,Gap,2017-11-20,220.54,152.8,SUP00311,121,4.3,5
PROD-OU857,Premium Monitor Pro 248,Electronics,Dell,2024-10-23,1151.07,878.8,SUP00154,138,4.8,15
PROD-TQ674,Mastering Self-Help,Books,Simon & Schuster,2022-02-20,20.18,15.78,SUP00113,288,4.0,0
PROD-TB994,Digital Printer Plus 991,Electronics,Canon,2024-11-26,810.74,649.98,SUP00383,495,3.6,9
PROD-EY841,Digital Headphones Model 293,Electronics,Sony,2017-10-01,699.23,446.91,SUP00327,524,4.5,8
PROD-JF216,4K Monitor Max 729,Electronics,Dell,2022-09-12,520.09,415.37,SUP00107,586,3.9,7
PROD-JJ279,Elite Helmet Elite 255,Sports,Decathlon,2016-08-07,416.16,261.3,SUP00282,173,3.6,12
PROD-JI244,Elite Basketball Edition 863,Sports,Decathlon,2020-12-02,726.24,610.33,SUP00381,583,2.8,6
PROD-YK461,Compact Vacuum Max 425,Home & Garden,OXO,2017-11-04,163.52,105.12,SUP00129,171,3.8,11
PROD-FK809,Premium Shoes Series 653,Apparel,Forever 21,2021-12-09,186.39,121.27,SUP00198,82,4.5,0
PROD-FK732,Elite Dumbbell Set Plus 279,Sports,Nike,2017-01-28,289.57,204.25,SUP00044,296,4.3,3
PROD-FV448,Essential Fan Series 961,Home & Garden,Rubbermaid,2024-11-05,277.49,190.58,SUP00013,86,2.9,6
PROD-OO930,Essential Science,Books,Scholastic,2016-08-29,39.66,32.5,SUP00484,213,3.8,0
PROD-SB117,Casual Pants Series 446,Apparel,H&M,2024-03-11,159.35,101.24,SUP00203,913,3.9,0
PROD-JA240,Wireless Router Plus 631,Electronics,Samsung,2024-06-27,515.22,356.23,SUP00154,167,4.2,35
PROD-TM478,Wireless Monitor Edition 303,Electronics,Canon,2023-01-12,1558.23,1035.84,SUP00064,678,4.4,22
PROD-AW260,Heavy Duty Iron Edition 314,Home & Garden,Scotts,2024-08-07,435.41,364.16,SUP00404,245,3.3,17
PROD-CE501,Mastering Business,Books,Scholastic,2018-08-28,33.53,25.86,SUP00013,396,4.4,0
PROD-WH969,Performance Golf Club Series 988,Sports,Wilson,2020-12-20,568.48,452.34,SUP00103,363,4.3,3
PROD-RX883,Premium Coffee Maker Model 225,Home & Garden,Cuisinart,2019-01-22,319.35,198.71,SUP00451,202,3.7,9
PROD-EL827,Classic Chair Model 265,Furniture,Rooms To Go,2019-11-17,3000.0,2490.06,SUP00466,375,3.5,57
PROD-LO744,Smart Camera Model 692,Electronics,Apple,2019-12-19,2000.0,1660.91,SUP00260,350,4.8,11
PROD-FO760,Classic Shirt X 653,Apparel,Nike,2022-07-14,138.1,83.88,SUP00144,247,4.0,6
PROD-PG690,Sport Pants Max 807,Apparel,H&M,2018-06-30,205.45,159.84,SUP00080,231,4.0,6
PROD-UU109,Professional Iron X 325,Home & Garden,KitchenAid,2015-04-03,424.93,274.04,SUP00371,613,4.2,13
PROD-TL348,Outdoor Helmet Series 987,Sports,Decathlon,2021-05-27,491.91,414.46,SUP00168,64,4.0,6
PROD-NI292,Premium Camera Max 517,Electronics,Sony,2015-09-14,463.36,323.75,SUP00177,170,4.4,22
PROD-YG901,Wireless Router Series 474,Electronics,Sony,2023-02-10,1479.9,1030.99,SUP00428,82,4.5,9
PROD-JR698,Rustic Bench Elite 490,Furniture,Pottery Barn,2020-12-25,1994.92,1535.04,SUP00330,514,3.6,14
PROD-TF587,All-Weather Gloves Series 776,Sports,Callaway,2015-05-06,218.4,150.5,SUP00483,908,3.9,11
PROD-YN793,Introduction to Science,Books,Oxford,2018-09-01,23.19,17.31,SUP00173,248,4.6,0
PROD-MP344,Compact Table X 776,Furniture,West Elm,2023-10-09,2572.57,1705.02,SUP00343,118,3.8,42
PROD-CN796,Wireless Tablet Plus 603,Electronics,LG,2018-09-26,773.2,596.13,SUP00142,102,4.6,7
PROD-KQ530,Indoor Golf Club X 866,Sports,Columbia,2020-09-15,397.91,332.42,SUP00035,341,3.2,12
PROD-NJ201,HD TV Series 521,Electronics,LG,2018-08-26,443.12,371.32,SUP00034,152,4.0,21
PROD-SW748,Pro Gloves Edition 358,Sports,Spalding,2021-06-08,351.55,287.06,SUP00148,710,4.3,8
PROD-PP329,Competition Football Elite 334,Sports,The North Face,2018-12-04,528.62,322.81,SUP00315,140,4.1,11
PROD-YA956,Regular Shoes X 699,Apparel,Nike,2016-07-10,127.61,93.63,SUP00255,363,4.6,1
PROD-WY689,Pro TV Pro 514,Electronics,Dell,2022-03-30,829.03,538.87,SUP00327,437,4.9,26
PROD-IK125,Wireless Camera X 982,Electronics,Apple,2022-03-06,507.1,403.66,SUP00057,753,4.2,26
PROD-TM482,Premium Coffee Maker X 479,Home & Garden,Scotts,2022-03-29,200.05,124.24,SUP00351,604,4.7,19
PROD-US118,The Art,Books,Penguin,2016-10-13,12.8,7.78,SUP00146,595,4.0,0
PROD-NW396,Slim Fit Pants Elite 187,Apparel,H&M,2019-07-24,221.17,185.93,SUP00412,474,3.2,4
PROD-QZ847,Comfort Sweater Plus 340,Apparel,Forever 21,2024-02-03,173.77,118.92,SUP00453,633,3.5,1
PROD-LN235,Training Tennis Racket Edition 110,Sports,Yonex,2018-10-21,401.15,298.18,SUP00317,291,4.3,10
PROD-TY653,Eco Iron Series 976,Home & Garden,KitchenAid,2019-07-24,407.23,341.16,SUP00015,462,2.3,7
PROD-FZ531,HD TV Edition 522,Electronics,Lenovo,2016-05-30,525.57,325.22,SUP00145,177,3.9,18
PROD-GQ341,Slim Fit Shirt Model 180,Apparel,Adidas,2015-11-14,244.09,195.23,SUP00217,262,3.4,3
PROD-XU947,Slim Fit Shirt Pro 387,Apparel,Zara,2019-06-17,165.16,116.18,SUP00363,205,4.4,1
PROD-ZQ459,HD Speaker Edition 406,Electronics,Nikon,2023-08-10,778.28,477.89,SUP00308,605,4.9,35
PROD-YZ495,Pro Treadmill Model 508,Sports,Wilson,2018-12-08,646.82,415.73,SUP00124,558,4.7,6
PROD-KL570,Smart Camera Model 551,Electronics,Samsung,2020-03-06,1350.26,922.26,SUP00427,1046,4.2,20
PROD-RE447,Indoor Basketball Pro 423,Sports,Spalding,2016-01-29,422.55,326.35,SUP00193,95,4.8,7
PROD-EE149,Essential Trimmer X 381,Home & Garden,OXO,2018-01-23,205.95,164.9,SUP00205,292,4.4,8
PROD-BW913,Digital TV Edition 890,Electronics,Dell,2020-06-25,1168.11,765.69,SUP00487,306,3.3,7
PROD-BU103,Premium Sneakers X 201,Apparel,Zara,2019-04-24,250.37,194.87,SUP00018,249,4.1,3
PROD-NJ570,Luxury Chair Pro 393,Furniture,La-Z-Boy,2024-06-05,766.28,547.27,SUP00071,301,4.4,27
PROD-BR367,HD TV Pro 773,Electronics,Sony,2022-04-27,2000.0,1553.49,SUP00294,177,4.2,16
PROD-KK715,Indoor Football Edition 544,Sports,Yonex,2016-08-08,421.36,352.91,SUP00398,752,3.6,8
PROD-BZ593,Premium Headphones Model 644,Electronics,Asus,2016-04-27,789.67,488.02,SUP00078,146,3.4,34
PROD-GM484,Smart Printer Max 213,Electronics,Asus,2023-07-21,1609.98,1131.15,SUP00387,759,4.2,26
PROD-ES657,Luxury Bed Elite 777,Furniture,La-Z-Boy,2021-11-24,839.88,542.34,SUP00475,551,3.1,43
PROD-FW560,Digital Router Pro 614,Electronics,Canon,2016-03-28,1235.1,751.21,SUP00324,411,4.0,11
PROD-WL637,Practical Travel,Books,Scholastic,2024-09-12,40.05,24.85,SUP00428,384,4.7,0
PROD-VY246,Luxury Bookshelf Pro 294,Furniture,La-Z-Boy,2016-01-20,817.65,595.09,SUP00132,674,4.0,30
PROD-KD749,Smart Trimmer Edition 301,Home & Garden,Cuisinart,2017-09-02,448.17,379.25,SUP00278,439,3.7,14
PROD-UZ818,Formal Boots Model 721,Apparel,Puma,2020-02-26,75.01,49.04,SUP00092,623,3.9,5
PROD-DJ930,Introduction to Cooking,Books,Simon & Schuster,2018-06-03,42.07,34.94,SUP00356,809,4.2,0
PROD-QQ879,Casual Dress X 686,Apparel,Nike,2021-12-28,241.44,162.97,SUP00489,1274,4.3,4
PROD-BI280,HD Tablet Series 419,Electronics,Canon,2021-12-23,1190.8,896.02,SUP00096,515,3.9,31
PROD-BF171,Classic Cabinet Model 329,Furniture,Wayfair,2020-04-16,2177.39,1310.3,SUP00168,311,4.2,54
PROD-TP175,Smart Monitor Plus 797,Electronics,Canon,2019-11-20,2000.0,1453.32,SUP00340,175,2.9,11
PROD-IX739,Introduction to Philosophy,Books,Scholastic,2021-03-28,34.32,23.26,SUP00187,128,3.0,0
PROD-OG176,Modern Desk Pro 919,Furniture,Wayfair,2020-10-19,1498.81,980.77,SUP00413,352,3.2,60
PROD-EZ281,Smart Toaster Series 744,Home & Garden,Black+Decker,2023-04-03,146.61,121.28,SUP00422,1337,4.0,10
PROD-WM854,Contemporary Sofa Model 536,Furniture,Crate & Barrel,2018-10-12,3000.0,1844.33,SUP00165,282,4.2,18
PROD-WX945,Smart TV Series 429,Electronics,HP,2024-06-20,937.05,622.8,SUP00334,135,4.4,31
PROD-EW169,Pro TV Max 195,Electronics,Apple,2019-03-03,2000.0,1367.18,SUP00357,34,4.9,32
PROD-HD136,Essential History,Books,Cambridge,2022-02-25,60.0,44.21,SUP00268,77,3.7,0
PROD-VY265,Casual Boots Edition 212,Apparel,Zara,2024-10-31,128.91,84.44,SUP00474,667,3.9,4
PROD-UJ796,HD TV Pro 301,Electronics,Canon,2015-12-08,544.9,458.28,SUP00351,147,2.8,20
PROD-KH472,Executive Chair Plus 767,Furniture,Ashley,2024-03-02,3000.0,2426.57,SUP00366,239,4.9,47
PROD-PV571,Premium Laptop Series 566,Electronics,LG,2023-03-12,838.74,611.64,SUP00246,601,4.8,31
PROD-DO737,Essential Toaster Model 882,Home & Garden,KitchenAid,2017-07-12,344.51,246.08,SUP00394,936,4.4,19
PROD-WT563,Comfort Sneakers Edition 688,Apparel,Puma,2015-04-05,300.0,209.32,SUP00365,1253,2.9,5
PROD-IK614,Essential Technology,Books,Cambridge,2016-11-09,36.15,27.83,SUP00024,423,4.6,0
PROD-CD787,Slim Fit Pants Model 663,Apparel,Nike,2024-03-01,126.66,104.8,SUP00168,336,4.2,0
PROD-YB124,Compact Vacuum Edition 515,Home & Garden,Philips,2021-02-27,212.46,162.86,SUP00107,247,4.2,21
PROD-DQ708,Competition Basketball Pro 364,Sports,Callaway,2022-12-09,800.0,535.08,SUP00010,234,4.5,9
PROD-HE260,Performance Dumbbell Set Pro 202,Sports,Callaway,2016-10-16,261.0,165.87,SUP00475,342,2.8,5
PROD-ZU917,Contemporary Table X 375,Furniture,Rooms To Go,2022-12-14,860.73,718.5,SUP00470,251,3.0,31
PROD-TO754,All-Weather Golf Club Pro 803,Sports,Spalding,2022-04-21,214.63,129.72,SUP00286,96,4.9,8
PROD-TC193,4K TV Edition 409,Electronics,Asus,2024-06-29,1016.85,629.56,SUP00357,122,4.2,28
PROD-VA805,Deluxe Blender Model 822,Home & Garden,Rubbermaid,2024-08-08,177.68,108.8,SUP00407,1016,3.8,6
PROD-FG936,Pro Headphones Series 836,Electronics,Samsung,2023-06-01,2000.0,1622.86,SUP00139,124,4.9,21
PROD-KG869,Formal Sweater Max 284,Apparel,H&M,2015-08-04,230.42,178.47,SUP00125,81,3.5,2
PROD-SY279,Regular Boots X 319,Apparel,Levi's,2023-10-26,166.62,106.49,SUP00300,352,3.4,1
PROD-GH419,Competition Football Elite 523,Sports,TaylorMade,2018-05-18,350.65,249.26,SUP00323,194,4.7,5
PROD-VJ822,Executive Cabinet Pro 217,Furniture,Ethan Allen,2023-08-19,1441.13,1021.23,SUP00249,460,4.3,57
PROD-AU261,Eco Vacuum Edition 598,Home & Garden,Miracle-Gro,2015-09-01,208.72,162.07,SUP00133,478,3.8,11
PROD-ZY518,Contemporary Desk Series 269,Furniture,West Elm,2015-12-23,2907.77,1815.64,SUP00186,477,5.0,49
PROD-ZA649,Premium Shirt Elite 560,Apparel,Puma,2020-11-28,70.71,43.67,SUP00322,807,3.9,1
PROD-QC320,Essential Business,Books,Penguin,2022-10-25,21.97,15.27,SUP00298,593,4.1,0
PROD-TZ603,Compact Coffee Maker Elite 372,Home & Garden,Black+Decker,2020-02-08,408.47,257.66,SUP00167,294,4.6,17
PROD-II115,Deluxe Mixer X 561,Home & Garden,Cuisinart,2016-04-05,282.23,176.02,SUP00463,755,4.1,14
PROD-JJ995,Classic Desk Model 630,Furniture,IKEA,2022-02-19,1048.43,789.23,SUP00411,257,4.0,31
PROD-JG968,Pro Speaker Model 220,Electronics,Lenovo,2020-11-05,2000.0,1283.21,SUP00225,111,3.6,19
PROD-UU279,Competition Gloves Max 456,Sports,The North Face,2017-11-18,557.86,461.03,SUP00214,103,3.4,4
PROD-RD244,Deluxe Fan X 861,Home & Garden,Black+Decker,2017-03-10,321.2,217.95,SUP00231,104,3.5,24
PROD-SR990,Regular Sweater Pro 285,Apparel,Nike,2017-10-25,191.9,139.77,SUP00194,80,3.8,3
PROD-PC369,Complete Travel,Books,Cambridge,2015-08-20,56.0,46.22,SUP00018,720,3.7,0
PROD-JS627,Formal Sweater Series 453,Apparel,Forever 21,2023-07-22,144.8,88.23,SUP00470,275,3.3,3
PROD-GF769,Pro Laptop Series 360,Electronics,Samsung,2015-01-10,1152.59,772.71,SUP00354,244,3.5,21
PROD-VT210,Comfort Dress Model 915,Apparel,H&M,2017-05-31,300.0,189.68,SUP00477,206,4.9,2
PROD-TI474,Formal Shirt Edition 686,Apparel,Zara,2018-06-15,125.44,80.37,SUP00033,279,4.9,4
PROD-UP742,Outdoor Yoga Mat Series 677,Sports,Wilson,2022-12-19,283.06,182.0,SUP00279,143,4.4,7
PROD-MF322,All-Weather Football Edition 890,Sports,Columbia,2020-11-24,596.64,482.95,SUP00136,173,4.0,3
PROD-CZ415,Formal Sneakers Model 527,Apparel,Adidas,2021-10-24,107.48,90.24,SUP00218,528,3.7,5
PROD-RB323,Professional Coffee Maker Max 740,Home & Garden,Rubbermaid,2018-04-01,98.93,79.31,SUP00200,719,4.9,16
PROD-VJ189,Pro Tablet Series 324,Electronics,Apple,2020-11-16,702.72,541.54,SUP00065,280,2.4,22
PROD-PI809,Competition Helmet Max 124,Sports,The North Face,2019-02-19,800.0,584.57,SUP00475,482,3.4,12
PROD-FB675,Pro Smartphone Edition 727,Electronics,Sony,2023-11-17,1490.4,1028.45,SUP00477,1241,4.9,24
PROD-GM794,Sport Sweater Max 282,Apparel,Forever 21,2017-09-20,218.24,147.64,SUP00372,241,4.6,0
PROD-NS302,All-Weather Golf Club Series 257,Sports,Decathlon,2018-11-06,442.89,335.48,SUP00492,584,4.8,12
PROD-FZ192,Vintage Desk Elite 310,Furniture,Rooms To Go,2018-12-14,3000.0,2432.53,SUP00478,353,3.7,14
PROD-BW904,Pro Golf Club Series 541,Sports,Columbia,2020-02-15,378.03,286.94,SUP00295,106,4.6,11
PROD-EX385,Pro TV Model 270,Electronics,Dell,2023-09-28,979.03,654.86,SUP00340,436,4.6,36
PROD-YI273,Comfort T-Shirt Series 263,Apparel,Nike,2020-09-01,258.89,171.79,SUP00475,334,4.0,3
PROD-QL726,Classic Jeans Pro 840,Apparel,Puma,2023-07-23,142.46,107.33,SUP00001,33,3.7,5
PROD-JM549,Indoor Gloves Max 107,Sports,Columbia,2024-03-07,166.88,114.32,SUP00314,278,4.3,3
PROD-HX436,Practical Travel,Books,Oxford,2019-06-28,28.02,22.31,SUP00180,183,3.8,0
PROD-HU998,Pro Smartphone Elite 370,Electronics,Apple,2022-06-14,972.16,777.04,SUP00499,561,3.6,33
PROD-ZG756,Practical Travel,Books,Wiley,2024-01-27,16.97,11.24,SUP00001,323,2.8,0
PROD-PP708,Deluxe Trimmer Elite 617,Home & Garden,Cuisinart,2023-01-13,419.56,255.23,SUP00198,637,4.6,12
PROD-ZD209,Compact Desk Series 753,Furniture,Ethan Allen,2021-09-03,954.85,719.14,SUP00047,737,4.7,48
PROD-UZ809,Premium Speaker Model 942,Electronics,Samsung,2023-04-04,1277.16,944.05,SUP00026,825,4.5,23
PROD-MS798,Classic Dress Plus 155,Apparel,Forever 21,2021-10-14,127.51,107.78,SUP00495,84,4.8,5
PROD-VT855,Smart Toaster X 570,Home & Garden,Cuisinart,2017-06-09,125.16,84.68,SUP00043,559,4.5,7
PROD-QO539,Sport Sweater Plus 122,Apparel,H&M,2016-08-19,213.86,167.09,SUP00039,300,2.9,3
PROD-OK477,Ultra Router Plus 595,Electronics,Lenovo,2022-08-02,838.74,650.04,SUP00327,322,4.4,13
PROD-XV845,A Guide to Self-Help,Books,Hachette,2016-09-01,48.35,33.94,SUP00464,322,4.5,0
PROD-AK396,Smart Coffee Maker Max 454,Home & Garden,Black+Decker,2024-10-24,500.0,311.54,SUP00132,162,4.8,24
PROD-AE296,Performance Dumbbell Set Pro 652,Sports,Spalding,2016-11-17,800.0,650.89,SUP00089,228,3.4,10
PROD-OP983,Professional Toaster Elite 599,Home & Garden,Rubbermaid,2023-04-04,119.44,72.19,SUP00328,383,3.9,21
PROD-JQ986,Compact Heater Pro 986,Home & Garden,Cuisinart,2016-07-23,104.14,63.98,SUP00459,864,3.7,13
PROD-BN937,4K Camera Edition 216,Electronics,Samsung,2018-05-10,2000.0,1558.8,SUP00141,161,4.3,32
PROD-HH563,Casual Jacket Max 857,Apparel,Forever 21,2019-01-11,111.31,70.85,SUP00498,589,4.5,0
PROD-KZ299,Advanced Business,Books,Scholastic,2020-08-16,22.1,18.4,SUP00338,171,4.0,0
PROD-HS541,Advanced History,Books,Wiley,2023-08-30,60.0,36.88,SUP00094,36,3.7,0
PROD-DY368,The Art,Books,Cambridge,2015-01-25,35.44,26.15,SUP00034,613,4.9,0
PROD-JU628,Complete History,Books,Scholastic,2022-11-14,43.32,31.15,SUP00317,407,4.2,0
PROD-RB952,HD Laptop Model 982,Electronics,Samsung,2015-10-31,1890.79,1489.97,SUP00089,889,4.5,36
PROD-YF339,Pro Headphones Max 723,Electronics,Sony,2016-10-02,990.22,690.26,SUP00043,359,3.7,18
PROD-KK844,The Art,Books,Pearson,2019-09-01,24.24,17.53,SUP00243,583,4.2,0
PROD-SW272,Pro Monitor X 738,Electronics,Dell,2018-06-21,396.54,248.03,SUP00021,371,3.5,27
PROD-HI182,All-Weather Bicycle Elite 828,Sports,TaylorMade,2024-08-02,383.84,302.56,SUP00033,107,4.4,10
PROD-CT696,Training Basketball Edition 767,Sports,Wilson,2022-09-16,422.01,342.01,SUP00227,325,3.7,9
PROD-PL483,Classic Bookshelf Elite 564,Furniture,La-Z-Boy,2020-11-09,2752.04,1960.57,SUP00421,126,4.9,38
PROD-XS540,Performance Football X 258,Sports,The North Face,2021-07-14,262.64,185.7,SUP00048,178,4.3,3
PROD-LW721,Eco Coffee Maker Model 148,Home & Garden,Philips,2017-04-09,153.92,104.86,SUP00487,235,3.9,11
PROD-GR546,HD Smartphone X 667,Electronics,Sony,2023-04-14,443.76,358.18,SUP00056,361,3.5,13
PROD-IK408,Elite Yoga Mat Max 109,Sports,TaylorMade,2020-08-26,334.96,261.09,SUP00142,542,4.3,11
PROD-YH916,Sport T-Shirt Edition 192,Apparel,Gap,2018-12-05,104.55,77.71,SUP00108,87,3.7,0
PROD-WO223,HD Printer Series 101,Electronics,LG,2019-05-11,1338.34,1132.39,SUP00074,408,4.6,7
PROD-QQ433,Practical Business,Books,Macmillan,2018-01-03,49.69,35.06,SUP00319,192,4.0,0
PROD-BB753,Deluxe Blender X 435,Home & Garden,KitchenAid,2022-11-25,366.77,288.58,SUP00346,208,4.2,21
PROD-UN720,HD TV Edition 265,Electronics,Apple,2022-06-05,847.07,523.07,SUP00381,398,3.7,33
PROD-DP102,Outdoor Golf Club X 700,Sports,Nike,2017-06-20,225.44,136.52,SUP00498,545,3.7,9
PROD-XF127,Indoor Treadmill Pro 278,Sports,Yonex,2019-01-24,518.07,397.81,SUP00419,712,4.6,3
PROD-HV737,Smart Printer Max 160,Electronics,Lenovo,2022-05-07,496.38,379.3,SUP00015,188,4.1,10
PROD-IF505,Smart Smartphone Edition 565,Electronics,Asus,2019-08-28,499.37,384.83,SUP00341,221,4.2,8
PROD-MY142,Premium Printer Edition 842,Electronics,Sony,2019-11-10,863.86,679.75,SUP00027,1275,4.0,27
PROD-OL701,Elite Helmet Elite 514,Sports,Nike,2020-04-18,220.64,170.6,SUP00034,580,4.5,12
PROD-MY658,Smart Trimmer Series 838,Home & Garden,Miracle-Gro,2024-01-05,500.0,312.81,SUP00425,1398,3.8,21
PROD-IJ786,Essential Cooking,Books,Penguin,2018-12-08,35.03,27.14,SUP00262,217,3.6,0
PROD-JW234,All-Weather Basketball Pro 829,Sports,Decathlon,2019-11-09,358.66,215.34,SUP00379,649,3.5,6
PROD-LQ233,Compact Dresser Max 425,Furniture,IKEA,2020-03-09,2848.21,1972.18,SUP00095,279,3.9,26
PROD-QO294,Ultra Tablet Edition 541,Electronics,Canon,2024-01-12,2000.0,1400.35,SUP00134,886,4.1,6
PROD-BH214,Deluxe Trimmer Series 581,Home & Garden,Scotts,2018-02-08,173.01,104.22,SUP00475,126,4.8,22
PROD-GW701,Heavy Duty Blender X 280,Home & Garden,Bosch,2018-02-03,213.82,158.05,SUP00224,725,4.1,6
PROD-US331,Smart Monitor Max 149,Electronics,Dell,2017-08-18,1120.23,732.76,SUP00118,1185,4.6,10
PROD-BN762,Mastering Cooking,Books,Scholastic,2017-09-25,34.05,28.34,SUP00480,151,3.8,0
PROD-VS127,Deluxe Coffee Maker Model 364,Home & Garden,Black+Decker,2024-09-17,340.57,247.83,SUP00472,744,4.0,12
PROD-BB469,Pro Tennis Racket Plus 524,Sports,Columbia,2023-12-18,332.85,267.68,SUP00261,383,4.7,8
PROD-EL595,Elite Tennis Racket Max 355,Sports,The North Face,2015-07-18,241.36,181.56,SUP00003,248,4.5,12
PROD-AX923,4K Printer X 167,Electronics,Canon,2017-11-23,1418.66,1000.49,SUP00411,335,3.2,28
PROD-NL194,Sport Dress Model 951,Apparel,Forever 21,2020-05-17,267.19,220.82,SUP00328,410,4.1,1
PROD-ZZ654,All-Weather Treadmill Elite 166,Sports,Wilson,2020-08-16,258.2,213.06,SUP00266,161,3.6,3
PROD-FE645,Executive Sofa Edition 107,Furniture,La-Z-Boy,2017-01-12,1537.71,1292.76,SUP00440,1655,3.8,43
PROD-GT459,Premium Router Max 133,Electronics,Sony,2020-01-07,1846.19,1410.96,SUP00443,303,3.2,29
PROD-EJ281,Regular Sneakers Max 775,Apparel,Levi's,2021-06-16,232.94,185.65,SUP00316,244,4.6,1
PROD-RZ676,Premium Laptop Series 805,Electronics,Apple,2024-08-09,1938.77,1383.4,SUP00398,403,3.7,14
PROD-UM355,Heavy Duty Coffee Maker Edition 923,Home & Garden,Scotts,2024-10-03,347.32,253.62,SUP00415,981,2.6,7
PROD-TY117,Smart Smartphone Pro 908,Electronics,Sony,2020-03-01,1818.7,1334.31,SUP00259,502,3.7,34
PROD-ZN352,Deluxe Coffee Maker Pro 184,Home & Garden,Bosch,2024-08-10,144.67,116.85,SUP00034,382,3.9,14
PROD-XK725,Pro Laptop Plus 763,Electronics,LG,2016-12-11,750.78,612.53,SUP00304,556,3.2,22
PROD-OF706,Compact Iron Elite 535,Home & Garden,Scotts,2022-06-10,332.22,215.32,SUP00184,226,4.8,15
PROD-KI206,Pro Tablet Plus 497,Electronics,Nikon,2022-03-29,2000.0,1572.4,SUP00404,975,4.1,23
PROD-QD292,Ultra Speaker Edition 419,Electronics,Apple,2021-04-02,422.69,322.46,SUP00288,51,4.6,14
PROD-DE345,Modern Bookshelf Pro 269,Furniture,Wayfair,2021-05-14,1757.66,1325.61,SUP00278,190,4.1,18
PROD-DI382,4K Camera Series 148,Electronics,Canon,2020-11-13,1522.42,1062.17,SUP00081,555,4.6,11
PROD-NO856,The Self-Help,Books,Scholastic,2015-01-08,42.25,29.24,SUP00467,833,3.6,0
PROD-MO833,Sport Jeans Elite 972,Apparel,Gap,2023-09-13,300.0,245.93,SUP00323,471,4.6,2
PROD-HL350,Ultra Monitor X 165,Electronics,Asus,2017-03-12,728.24,503.68,SUP00104,357,2.8,20
PROD-XS506,Outdoor Yoga Mat Elite 148,Sports,The North Face,2016-03-16,408.78,343.86,SUP00012,475,4.2,3
