transaction_id,transaction_date,department,transaction_type,description,amount,currency,profit_margin,cost_center,payment_method,approval_status
TXN-127292,2023-07-24,Operations,Expense,Maintenance,6426.0,USD,,CC-OPS-04,Bank Transfer,Approved
TXN-111427,2023-07-24,HR,Expense,Payroll Taxes,23300.04,INR,,CC-HR-01,Credit,Approved
TXN-126798,2023-07-24,Sales,Expense,Trade Show Costs,2712.19,USD,,CC-SALES-01,Credit,Approved
TXN-101680,2023-07-24,Marketing,Expense,Content Creation,6303.42,USD,,CC-MKT-02,Credit,Approved
TXN-129779,2023-07-24,Operations,Revenue,Consulting Revenue,2860.33,EUR,0.33,CC-OPS-01,Bank Transfer,Approved
TXN-114433,2023-07-24,HR,Expense,Training Programs,3022.17,INR,,CC-HR-01,Bank Transfer,Pending
TXN-110152,2023-07-24,Sales,Revenue,License Sales,22697.87,USD,0.63,CC-SALES-01,Bank Transfer,Approved
TXN-124264,2023-07-24,HR,Expense,Benefits,16714.02,USD,,CC-HR-01,Cash,Approved
TXN-122833,2023-07-24,Sales,Revenue,Product Sales,5073.73,INR,0.64,CC-SALES-01,Bank Transfer,Approved
TXN-104460,2023-07-24,HR,Expense,Salaries,3027.27,INR,,CC-HR-01,Cash,Approved
TXN-118862,2023-07-24,IT,Expense,Network Costs,1291.93,INR,,CC-IT-01,Credit,Approved
TXN-103380,2023-07-24,Sales,Revenue,License Sales,379.3,USD,0.78,CC-SALES-01,Bank Transfer,Approved
TXN-114747,2023-07-24,Sales,Revenue,Product Sales,1057.91,EUR,0.43,CC-SALES-01,Bank Transfer,Approved
TXN-128820,2023-07-24,Operations,Revenue,Operational Revenue,9550.95,INR,0.26,CC-OPS-01,Bank Transfer,Approved
TXN-124361,2023-07-24,Operations,Expense,Office Rent,405.21,EUR,,CC-OPS-02,Bank Transfer,Approved
TXN-116946,2023-07-24,Sales,Revenue,License Sales,4843.33,EUR,0.55,CC-SALES-01,UPI,Approved
TXN-127997,2023-07-24,Operations,Expense,Office Rent,3630.02,INR,,CC-OPS-03,Credit,Approved
TXN-104720,2023-07-24,IT,Expense,IT Support,8989.48,USD,,CC-IT-02,Bank Transfer,Approved
TXN-105708,2023-07-24,Sales,Revenue,Contract Revenue,53241.88,GBP,0.69,CC-SALES-01,UPI,Approved
TXN-113207,2023-07-24,Sales,Expense,Travel Expenses,81.5,USD,,CC-SALES-01,UPI,Approved
TXN-109481,2023-07-24,Operations,Revenue,Operational Revenue,10224.04,USD,0.53,CC-OPS-02,Credit,Approved
TXN-101414,2023-07-24,Operations,Revenue,Service Fees,681.08,USD,0.43,CC-OPS-03,Bank Transfer,Approved
TXN-107738,2023-07-24,HR,Expense,Training Programs,67700.39,EUR,,CC-HR-01,Bank Transfer,Approved
TXN-124822,2023-07-24,HR,Expense,Employee Events,3592.49,USD,,CC-HR-01,UPI,Pending
TXN-111850,2023-07-24,IT,Expense,Cybersecurity,5999.1,USD,,CC-IT-02,Bank Transfer,Pending
TXN-103623,2023-07-24,Operations,Revenue,Operational Revenue,16831.27,EUR,0.43,CC-OPS-01,Bank Transfer,Approved
TXN-108153,2023-07-24,Operations,Expense,Equipment Purchase,4630.39,INR,,CC-OPS-04,Credit,Approved
TXN-116983,2023-07-24,Operations,Expense,Maintenance,2494.43,USD,,CC-OPS-01,Credit,Approved
TXN-118215,2023-07-24,IT,Expense,Cybersecurity,657492.88,INR,,CC-IT-02,Bank Transfer,Approved
TXN-120286,2023-07-24,Operations,Expense,Maintenance,25202.32,USD,,CC-OPS-01,UPI,Approved
TXN-115061,2023-07-24,Operations,Revenue,Service Fees,809.81,USD,0.41,CC-OPS-03,Credit,Approved
TXN-109947,2023-07-24,Marketing,Revenue,Sponsorship Income,169.93,INR,0.35,CC-MKT-03,UPI,Approved
TXN-111865,2023-07-24,Operations,Expense,Utilities,12694.77,INR,,CC-OPS-03,Bank Transfer,Approved
TXN-123517,2023-07-24,Operations,Revenue,Operational Revenue,25726.26,GBP,0.49,CC-OPS-01,Bank Transfer,Approved
TXN-101961,2023-07-24,Operations,Revenue,Service Fees,976.85,INR,0.3,CC-OPS-04,Bank Transfer,Approved
TXN-122031,2023-07-24,Operations,Expense,Maintenance,2449.92,INR,,CC-OPS-04,Credit,Approved
TXN-127987,2023-07-24,Operations,Revenue,Service Fees,4193.43,INR,0.48,CC-OPS-01,Bank Transfer,Pending
TXN-128363,2023-07-25,IT,Expense,Cloud Infrastructure,103659.96,INR,,CC-IT-01,Bank Transfer,Approved
TXN-128102,2023-07-25,Operations,Expense,Supplies,3318.22,USD,,CC-OPS-04,Credit,Approved
TXN-126013,2023-07-25,Sales,Expense,Client Entertainment,555.57,USD,,CC-SALES-03,Bank Transfer,Approved
TXN-100733,2023-07-25,Sales,Revenue,Product Sales,7814.17,USD,0.66,CC-SALES-01,Bank Transfer,Approved
TXN-105444,2023-07-25,Sales,Expense,Client Entertainment,124.68,USD,,CC-SALES-01,Credit,Approved
TXN-114966,2023-07-25,Operations,Expense,Logistics Costs,9179.57,USD,,CC-OPS-03,Bank Transfer,Approved
TXN-104469,2023-07-25,Sales,Revenue,Product Sales,19030.6,USD,0.4,CC-SALES-01,Bank Transfer,Approved
TXN-107621,2023-07-25,HR,Expense,Payroll Taxes,1062.97,INR,,CC-HR-01,Bank Transfer,Approved
TXN-128861,2023-07-25,Sales,Expense,Client Entertainment,814.53,USD,,CC-SALES-02,Bank Transfer,Approved
TXN-119873,2023-07-25,Sales,Expense,Sales Commission,207.85,USD,,CC-SALES-02,Bank Transfer,Approved
TXN-125835,2023-07-25,Sales,Revenue,Subscription Revenue,2992.0,EUR,0.57,CC-SALES-02,UPI,Approved
TXN-100421,2023-07-25,Sales,Revenue,Subscription Revenue,14568.93,USD,0.67,CC-SALES-02,Bank Transfer,Approved
TXN-106310,2023-07-25,Sales,Revenue,Product Sales,7219.93,INR,0.71,CC-SALES-01,UPI,Approved
TXN-123635,2023-07-25,Sales,Revenue,Service Revenue,119053.88,USD,0.64,CC-SALES-01,Bank Transfer,Approved
TXN-111790,2023-07-25,Operations,Expense,Supplies,2750.13,INR,,CC-OPS-02,Bank Transfer,Approved
TXN-105354,2023-07-25,IT,Expense,IT Support,1438.92,INR,,CC-IT-02,UPI,Approved
TXN-111572,2023-07-25,Operations,Expense,Equipment Purchase,2202.03,INR,,CC-OPS-02,Cash,Rejected
TXN-126898,2023-07-25,Sales,Revenue,Contract Revenue,74554.03,USD,0.62,CC-SALES-03,Bank Transfer,Pending
TXN-112876,2023-07-25,Sales,Revenue,License Sales,940.84,EUR,0.73,CC-SALES-02,Credit,Approved
TXN-123760,2023-07-25,Sales,Expense,Trade Show Costs,3477.59,USD,,CC-SALES-03,Bank Transfer,Approved
TXN-116528,2023-07-25,Sales,Revenue,Service Revenue,968.95,INR,0.64,CC-SALES-02,Bank Transfer,Approved
TXN-124670,2023-07-25,HR,Expense,Employee Events,5805.6,GBP,,CC-HR-01,Credit,Approved
TXN-111451,2023-07-25,HR,Expense,Employee Events,2474.34,EUR,,CC-HR-01,Bank Transfer,Approved
TXN-118432,2023-07-25,Sales,Revenue,Subscription Revenue,68216.01,INR,0.74,CC-SALES-03,Credit,Approved
TXN-129225,2023-07-25,Sales,Revenue,Contract Revenue,4163.8,INR,0.65,CC-SALES-01,Bank Transfer,Approved
TXN-113849,2023-07-25,Marketing,Expense,SEO Services,3645.61,USD,,CC-MKT-03,Bank Transfer,Approved
TXN-119977,2023-07-25,IT,Expense,Cybersecurity,15791.44,INR,,CC-IT-01,Bank Transfer,Pending
TXN-125749,2023-07-25,HR,Expense,Payroll Taxes,25680.89,USD,,CC-HR-02,UPI,Pending
TXN-101696,2023-07-25,Sales,Revenue,Contract Revenue,3005.62,EUR,0.77,CC-SALES-02,Credit,Approved
TXN-100193,2023-07-25,Operations,Expense,Logistics Costs,379.91,INR,,CC-OPS-03,Bank Transfer,Approved
TXN-118459,2023-07-25,Sales,Expense,Sales Tools,345.62,INR,,CC-SALES-03,Bank Transfer,Approved
TXN-110388,2023-07-25,Operations,Revenue,Operational Revenue,4795.95,USD,0.33,CC-OPS-02,Credit,Approved
TXN-111028,2023-07-25,HR,Expense,Benefits,12934.79,USD,,CC-HR-01,Bank Transfer,Approved
TXN-116108,2023-07-25,Marketing,Revenue,Campaign Revenue,12799.19,INR,0.38,CC-MKT-03,Bank Transfer,Approved
TXN-120598,2023-07-25,Sales,Revenue,License Sales,42308.41,INR,0.72,CC-SALES-03,Credit,Approved
TXN-112042,2023-07-25,Sales,Revenue,Service Revenue,77905.72,USD,0.55,CC-SALES-02,Credit,Approved
TXN-121920,2023-07-25,Sales,Revenue,License Sales,612.94,INR,0.76,CC-SALES-01,Bank Transfer,Approved
TXN-112999,2023-07-25,Marketing,Expense,Social Media Ads,406.56,USD,,CC-MKT-02,UPI,Approved
TXN-101746,2023-07-25,Sales,Revenue,Subscription Revenue,1545.54,USD,0.49,CC-SALES-02,UPI,Pending
TXN-116820,2023-07-25,IT,Revenue,Software Sales,23502.22,USD,0.74,CC-IT-02,UPI,Approved
TXN-127620,2023-07-25,Marketing,Expense,Brand Development,22155.71,USD,,CC-MKT-02,Bank Transfer,Pending
TXN-123803,2023-07-25,Sales,Expense,Travel Expenses,68.14,USD,,CC-SALES-02,UPI,Approved
TXN-120266,2023-07-25,Sales,Revenue,Contract Revenue,38538.6,USD,0.61,CC-SALES-01,Bank Transfer,Approved
TXN-111930,2023-07-25,IT,Expense,Cybersecurity,3128.84,USD,,CC-IT-01,Bank Transfer,Approved
TXN-114756,2023-07-25,IT,Expense,Software Licenses,7993.89,EUR,,CC-IT-01,Bank Transfer,Approved
TXN-126263,2023-07-25,IT,Expense,Hardware Purchase,30637.22,INR,,CC-IT-02,Bank Transfer,Approved
TXN-123568,2023-07-26,Sales,Expense,Sales Tools,1907.01,INR,,CC-SALES-01,UPI,Approved
TXN-110567,2023-07-26,Operations,Expense,Logistics Costs,180.64,EUR,,CC-OPS-03,Bank Transfer,Approved
TXN-117681,2023-07-26,Operations,Expense,Equipment Purchase,602.81,USD,,CC-OPS-02,Bank Transfer,Approved
TXN-105548,2023-07-26,IT,Expense,Network Costs,24980.59,INR,,CC-IT-02,Credit,Pending
TXN-109471,2023-07-26,Sales,Expense,Client Entertainment,839.59,EUR,,CC-SALES-01,Bank Transfer,Approved
TXN-120225,2023-07-26,IT,Expense,Cloud Infrastructure,29191.56,USD,,CC-IT-01,Cash,Approved
TXN-101215,2023-07-26,Sales,Revenue,Service Revenue,24967.48,USD,0.66,CC-SALES-02,Bank Transfer,Approved
TXN-105081,2023-07-26,Operations,Expense,Utilities,9329.77,INR,,CC-OPS-04,Bank Transfer,Approved
TXN-108923,2023-07-26,Operations,Expense,Supplies,655.11,GBP,,CC-OPS-03,Credit,Approved
TXN-102380,2023-07-26,Operations,Expense,Maintenance,23470.35,EUR,,CC-OPS-03,Bank Transfer,Approved
TXN-127363,2023-07-26,Operations,Revenue,Operational Revenue,14035.51,EUR,0.51,CC-OPS-04,Bank Transfer,Approved
TXN-128681,2023-07-26,Sales,Revenue,License Sales,1824.11,EUR,0.37,CC-SALES-03,Bank Transfer,Approved
TXN-127505,2023-07-26,Sales,Revenue,Service Revenue,15502.38,EUR,0.75,CC-SALES-02,Bank Transfer,Approved
TXN-105052,2023-07-26,Operations,Expense,Logistics Costs,1644.69,USD,,CC-OPS-04,Bank Transfer,Rejected
TXN-105464,2023-07-26,Marketing,Expense,Content Creation,393.97,USD,,CC-MKT-02,UPI,Approved
TXN-102616,2023-07-26,Sales,Revenue,Product Sales,23905.78,EUR,0.47,CC-SALES-02,Credit,Approved
TXN-128346,2023-07-26,Sales,Revenue,License Sales,27304.53,USD,0.63,CC-SALES-03,UPI,Approved
TXN-111928,2023-07-26,IT,Expense,Network Costs,595.3,USD,,CC-IT-01,UPI,Pending
TXN-124316,2023-07-26,Sales,Revenue,Subscription Revenue,20370.64,USD,0.77,CC-SALES-03,Bank Transfer,Approved
TXN-114938,2023-07-26,Operations,Expense,Maintenance,413.18,USD,,CC-OPS-02,UPI,Approved
TXN-118678,2023-07-26,Marketing,Expense,Marketing Campaign,1651.84,INR,,CC-MKT-01,UPI,Approved
TXN-125649,2023-07-26,Marketing,Expense,Marketing Campaign,5697.18,USD,,CC-MKT-03,UPI,Pending
TXN-103958,2023-07-26,Operations,Revenue,Service Fees,102910.22,GBP,0.46,CC-OPS-04,Credit,Approved
TXN-107670,2023-07-26,Operations,Revenue,Consulting Revenue,6730.59,INR,0.31,CC-OPS-02,Bank Transfer,Approved
TXN-104182,2023-07-26,Marketing,Revenue,Affiliate Revenue,1759.2,USD,0.26,CC-MKT-02,UPI,Approved
TXN-121546,2023-07-26,Marketing,Expense,Content Creation,16006.34,USD,,CC-MKT-02,Credit,Approved
TXN-123362,2023-07-26,IT,Expense,Software Licenses,4832.85,USD,,CC-IT-02,Bank Transfer,Pending
TXN-100409,2023-07-26,Sales,Revenue,Subscription Revenue,28481.77,INR,0.52,CC-SALES-02,Bank Transfer,Approved
TXN-119908,2023-07-26,HR,Expense,Training Programs,1228.4,USD,,CC-HR-02,Bank Transfer,Approved
TXN-114778,2023-07-26,Operations,Expense,Maintenance,220.75,GBP,,CC-OPS-04,Bank Transfer,Approved
TXN-108574,2023-07-26,Operations,Revenue,Operational Revenue,14333.19,INR,0.25,CC-OPS-02,Bank Transfer,Approved
TXN-113899,2023-07-26,Operations,Expense,Supplies,24932.49,INR,,CC-OPS-04,Credit,Approved
TXN-126530,2023-07-26,IT,Expense,Software Licenses,21976.71,INR,,CC-IT-02,UPI,Approved
TXN-100017,2023-07-26,Sales,Revenue,Subscription Revenue,193.11,INR,0.58,CC-SALES-01,Bank Transfer,Pending
TXN-107272,2023-07-26,Operations,Expense,Supplies,6018.32,EUR,,CC-OPS-03,Credit,Approved
TXN-114867,2023-07-26,Marketing,Expense,Brand Development,7706.4,EUR,,CC-MKT-02,Credit,Approved
TXN-103820,2023-07-26,Sales,Expense,Travel Expenses,1100.72,INR,,CC-SALES-02,Bank Transfer,Approved
TXN-112795,2023-07-26,Operations,Expense,Supplies,3494.51,INR,,CC-OPS-03,Credit,Approved
TXN-114426,2023-07-26,Sales,Revenue,Product Sales,10237.88,USD,0.6,CC-SALES-01,Bank Transfer,Approved
TXN-111791,2023-07-26,IT,Revenue,Cloud Services Revenue,10214.3,USD,0.83,CC-IT-02,Bank Transfer,Approved
TXN-115439,2023-07-26,Operations,Expense,Logistics Costs,1525.27,INR,,CC-OPS-01,UPI,Pending
TXN-128889,2023-07-26,Marketing,Expense,Marketing Campaign,14478.84,EUR,,CC-MKT-02,Bank Transfer,Approved
TXN-104219,2023-07-26,HR,Expense,Payroll Taxes,1139.26,USD,,CC-HR-01,Bank Transfer,Approved
TXN-125388,2023-07-26,HR,Expense,Benefits,30289.19,USD,,CC-HR-02,Bank Transfer,Approved
TXN-108629,2023-07-27,Sales,Expense,Trade Show Costs,2352.14,INR,,CC-SALES-01,Credit,Approved
TXN-119588,2023-07-27,HR,Expense,Benefits,14674.92,GBP,,CC-HR-02,Bank Transfer,Approved
TXN-118491,2023-07-27,Sales,Expense,Trade Show Costs,1247.08,INR,,CC-SALES-01,Credit,Approved
TXN-119390,2023-07-27,Sales,Expense,Travel Expenses,3416.54,USD,,CC-SALES-02,Bank Transfer,Approved
TXN-126693,2023-07-27,Operations,Revenue,Operational Revenue,5738.63,USD,0.41,CC-OPS-04,Credit,Pending
TXN-118719,2023-07-27,Sales,Expense,Sales Tools,77.27,INR,,CC-SALES-03,UPI,Approved
TXN-115577,2023-07-27,Sales,Expense,Trade Show Costs,937.53,INR,,CC-SALES-03,Bank Transfer,Approved
TXN-111205,2023-07-27,Marketing,Expense,Brand Development,1930.76,EUR,,CC-MKT-01,Bank Transfer,Approved
TXN-116230,2023-07-27,Sales,Revenue,Product Sales,29918.1,EUR,0.75,CC-SALES-02,Bank Transfer,Rejected
TXN-108715,2023-07-27,Sales,Revenue,Product Sales,11506.76,INR,0.51,CC-SALES-01,UPI,Approved
TXN-111638,2023-07-27,Sales,Expense,Trade Show Costs,965.05,EUR,,CC-SALES-02,Bank Transfer,Approved
TXN-122969,2023-07-27,Operations,Expense,Equipment Purchase,18.83,USD,,CC-OPS-03,Cash,Pending
TXN-110747,2023-07-27,Sales,Revenue,Product Sales,4301.59,USD,0.76,CC-SALES-01,Bank Transfer,Pending
TXN-128916,2023-07-27,Marketing,Expense,Content Creation,806.99,INR,,CC-MKT-02,Credit,Approved
TXN-120072,2023-07-27,Marketing,Expense,Marketing Campaign,22808.37,INR,,CC-MKT-02,Bank Transfer,Approved
TXN-108104,2023-07-27,Sales,Revenue,Contract Revenue,132596.49,INR,0.6,CC-SALES-01,Bank Transfer,Approved
TXN-121264,2023-07-27,Marketing,Revenue,Sponsorship Income,810.62,GBP,0.48,CC-MKT-02,Bank Transfer,Approved
TXN-104556,2023-07-27,Operations,Expense,Utilities,3242.26,INR,,CC-OPS-02,Bank Transfer,Approved
TXN-101407,2023-07-27,Marketing,Revenue,Event Revenue,4627.47,USD,0.51,CC-MKT-01,Bank Transfer,Approved
TXN-120491,2023-07-27,Operations,Expense,Equipment Purchase,19634.39,GBP,,CC-OPS-02,UPI,Approved
TXN-100171,2023-07-27,Operations,Revenue,Service Fees,12827.55,USD,0.17,CC-OPS-02,Bank Transfer,Approved
TXN-127233,2023-07-27,IT,Expense,Cloud Infrastructure,18142.15,EUR,,CC-IT-02,Credit,Approved
TXN-107172,2023-07-27,Sales,Revenue,License Sales,5838.54,USD,0.56,CC-SALES-01,Credit,Approved
TXN-124104,2023-07-27,Sales,Revenue,Subscription Revenue,13687.56,EUR,0.57,CC-SALES-01,Bank Transfer,Pending
TXN-127364,2023-07-27,Operations,Expense,Office Rent,8071.21,INR,,CC-OPS-04,Bank Transfer,Approved
TXN-114635,2023-07-27,HR,Expense,Recruitment Costs,16042.26,EUR,,CC-HR-01,Bank Transfer,Approved
TXN-107028,2023-07-27,Operations,Expense,Equipment Purchase,74744.17,INR,,CC-OPS-04,Bank Transfer,Approved
TXN-120106,2023-07-27,Sales,Revenue,Contract Revenue,966.93,USD,0.69,CC-SALES-01,UPI,Approved
TXN-119608,2023-07-27,Sales,Expense,Sales Commission,64.77,EUR,,CC-SALES-03,Credit,Approved
TXN-120229,2023-07-27,Operations,Revenue,Operational Revenue,5764.63,EUR,0.41,CC-OPS-01,Bank Transfer,Approved
TXN-102758,2023-07-27,Sales,Revenue,Contract Revenue,4192.86,EUR,0.58,CC-SALES-03,UPI,Approved
TXN-111938,2023-07-27,Operations,Expense,Equipment Purchase,1820.51,INR,,CC-OPS-01,Cash,Approved
TXN-126686,2023-07-27,Operations,Expense,Logistics Costs,1889.49,USD,,CC-OPS-01,Credit,Approved
TXN-105198,2023-07-27,Sales,Revenue,Service Revenue,168.52,INR,0.47,CC-SALES-01,UPI,Approved
TXN-109106,2023-07-28,Sales,Expense,Sales Commission,260.29,EUR,,CC-SALES-03,Bank Transfer,Rejected
TXN-122659,2023-07-28,Sales,Expense,Client Entertainment,2543.16,INR,,CC-SALES-03,UPI,Approved
TXN-118029,2023-07-28,HR,Expense,Recruitment Costs,1138.92,GBP,,CC-HR-01,UPI,Approved
TXN-119420,2023-07-28,Operations,Revenue,Consulting Revenue,950.74,GBP,0.61,CC-OPS-02,Bank Transfer,Approved
TXN-114428,2023-07-28,Sales,Revenue,Contract Revenue,1299.05,USD,0.75,CC-SALES-03,Bank Transfer,Approved
TXN-127945,2023-07-28,Sales,Revenue,License Sales,17831.22,USD,0.54,CC-SALES-01,Bank Transfer,Approved
TXN-110084,2023-07-28,Sales,Revenue,Service Revenue,14906.17,USD,0.68,CC-SALES-01,Credit,Approved
TXN-110606,2023-07-28,Sales,Revenue,License Sales,8040.16,USD,0.74,CC-SALES-03,Credit,Approved
TXN-115936,2023-07-28,Sales,Revenue,Product Sales,19471.0,GBP,0.54,CC-SALES-01,Bank Transfer,Approved
TXN-123371,2023-07-28,Operations,Expense,Logistics Costs,4908.5,USD,,CC-OPS-03,Bank Transfer,Approved
TXN-114730,2023-07-28,IT,Expense,Hardware Purchase,8052.78,USD,,CC-IT-02,Bank Transfer,Approved
TXN-102702,2023-07-28,Sales,Expense,Trade Show Costs,8969.97,USD,,CC-SALES-03,Bank Transfer,Approved
TXN-127032,2023-07-28,IT,Expense,Cybersecurity,12593.46,USD,,CC-IT-01,Bank Transfer,Approved
TXN-103837,2023-07-28,HR,Expense,Employee Events,9575.58,USD,,CC-HR-02,Credit,Approved
TXN-122567,2023-07-28,Operations,Revenue,Operational Revenue,734.46,USD,0.42,CC-OPS-02,UPI,Approved
TXN-119180,2023-07-28,Operations,Revenue,Operational Revenue,11646.04,EUR,0.4,CC-OPS-01,Bank Transfer,Approved
TXN-105842,2023-07-28,Operations,Expense,Office Rent,1053.3,USD,,CC-OPS-04,Credit,Approved
TXN-117722,2023-07-28,Sales,Revenue,Contract Revenue,10304.58,USD,0.55,CC-SALES-02,UPI,Approved
TXN-107532,2023-07-28,IT,Expense,Cybersecurity,1003.96,USD,,CC-IT-02,Bank Transfer,Approved
TXN-117819,2023-07-28,HR,Revenue,Recruitment Fees,3200.78,GBP,0.19,CC-HR-01,UPI,Approved
TXN-125472,2023-07-28,Operations,Expense,Utilities,271.36,USD,,CC-OPS-01,UPI,Approved
TXN-116805,2023-07-28,IT,Expense,Hardware Purchase,9712.63,USD,,CC-IT-02,Credit,Approved
TXN-118609,2023-07-28,Sales,Revenue,Subscription Revenue,670.35,INR,0.72,CC-SALES-02,Bank Transfer,Approved
TXN-117274,2023-07-28,Operations,Expense,Logistics Costs,9719.27,USD,,CC-OPS-04,UPI,Approved
TXN-125937,2023-07-28,Sales,Expense,Trade Show Costs,21673.69,USD,,CC-SALES-03,Credit,Pending
TXN-100707,2023-07-28,Marketing,Expense,Advertising Spend,6256.36,USD,,CC-MKT-03,Bank Transfer,Approved
TXN-129120,2023-07-28,HR,Expense,Benefits,15560.97,USD,,CC-HR-02,UPI,Pending
TXN-119468,2023-07-28,Sales,Revenue,Product Sales,7814.43,GBP,0.7,CC-SALES-03,Credit,Pending
TXN-117907,2023-07-28,IT,Expense,IT Support,765.17,INR,,CC-IT-02,Bank Transfer,Approved
TXN-124978,2023-07-28,Marketing,Expense,SEO Services,338.69,USD,,CC-MKT-02,Bank Transfer,Approved
TXN-126857,2023-07-28,Sales,Revenue,Product Sales,530.38,USD,0.38,CC-SALES-02,Credit,Approved
TXN-111588,2023-07-28,Sales,Expense,Sales Commission,761.32,USD,,CC-SALES-01,UPI,Approved
TXN-100695,2023-07-28,IT,Expense,Software Licenses,53.79,GBP,,CC-IT-01,Credit,Approved
TXN-128935,2023-07-28,Operations,Expense,Equipment Purchase,157.8,GBP,,CC-OPS-02,Credit,Approved
TXN-119020,2023-07-28,Sales,Expense,Client Entertainment,1036.86,USD,,CC-SALES-02,Bank Transfer,Approved
TXN-124409,2023-07-28,Marketing,Revenue,Campaign Revenue,3572.25,EUR,0.4,CC-MKT-03,Bank Transfer,Approved
TXN-123412,2023-07-28,HR,Expense,Benefits,1924.03,INR,,CC-HR-01,Credit,Approved
TXN-116458,2023-07-28,HR,Expense,Benefits,1832.2,EUR,,CC-HR-02,UPI,Approved
TXN-125905,2023-07-28,IT,Expense,IT Support,5209.52,USD,,CC-IT-01,UPI,Approved
TXN-102822,2023-07-28,Marketing,Revenue,Affiliate Revenue,511.52,USD,0.47,CC-MKT-03,Credit,Approved
TXN-102504,2023-07-28,Sales,Revenue,Service Revenue,11399.14,INR,0.76,CC-SALES-02,Bank Transfer,Approved
TXN-109550,2023-07-28,Sales,Revenue,Product Sales,25353.85,USD,0.7,CC-SALES-03,Bank Transfer,Approved
TXN-102627,2023-07-28,IT,Expense,Cloud Infrastructure,1761.35,EUR,,CC-IT-01,UPI,Approved
TXN-123897,2023-07-28,Sales,Expense,Travel Expenses,602.04,INR,,CC-SALES-01,Bank Transfer,Approved
TXN-105869,2023-07-29,IT,Revenue,IT Services Revenue,9722.22,USD,0.68,CC-IT-02,UPI,Approved
TXN-122820,2023-07-29,Sales,Revenue,Product Sales,38067.25,USD,0.64,CC-SALES-01,Bank Transfer,Approved
TXN-120664,2023-07-29,Marketing,Revenue,Campaign Revenue,5852.02,GBP,0.43,CC-MKT-02,Credit,Approved
TXN-120400,2023-07-29,HR,Expense,Employee Events,5451.33,INR,,CC-HR-01,Bank Transfer,Approved
TXN-116921,2023-07-29,Sales,Expense,Client Entertainment,1625.66,EUR,,CC-SALES-02,Credit,Pending
TXN-103629,2023-07-29,HR,Expense,Training Programs,4735.47,GBP,,CC-HR-02,Credit,Approved
TXN-127830,2023-07-29,Sales,Revenue,Contract Revenue,3815.84,USD,0.75,CC-SALES-01,Credit,Approved
TXN-123684,2023-07-29,Operations,Revenue,Operational Revenue,6687.65,USD,0.22,CC-OPS-03,Credit,Approved
TXN-127828,2023-07-29,HR,Expense,Salaries,686.26,INR,,CC-HR-01,Bank Transfer,Approved
TXN-126727,2023-07-29,HR,Expense,Benefits,7891.8,EUR,,CC-HR-02,Credit,Approved
TXN-128926,2023-07-29,IT,Expense,Software Licenses,69999.9,USD,,CC-IT-01,UPI,Approved
TXN-119604,2023-07-29,Marketing,Revenue,Sponsorship Income,1031.08,USD,0.39,CC-MKT-02,Bank Transfer,Pending
TXN-100441,2023-07-29,Operations,Revenue,Consulting Revenue,12770.08,USD,0.55,CC-OPS-03,UPI,Approved
TXN-105728,2023-07-29,Operations,Expense,Office Rent,806.21,USD,,CC-OPS-01,UPI,Approved
TXN-103636,2023-07-29,IT,Expense,Software Licenses,8565.91,USD,,CC-IT-01,Credit,Approved
TXN-111084,2023-07-29,IT,Expense,Cloud Infrastructure,9845.35,GBP,,CC-IT-02,UPI,Approved
TXN-106207,2023-07-29,IT,Expense,Cybersecurity,8893.81,INR,,CC-IT-01,UPI,Approved
TXN-106046,2023-07-29,Operations,Revenue,Operational Revenue,5838.46,INR,0.52,CC-OPS-03,Bank Transfer,Pending
TXN-107558,2023-07-29,HR,Expense,Employee Events,86118.35,USD,,CC-HR-02,UPI,Approved
TXN-109275,2023-07-29,Operations,Expense,Maintenance,6042.97,USD,,CC-OPS-04,Bank Transfer,Approved
TXN-122113,2023-07-29,IT,Expense,Hardware Purchase,9362.76,USD,,CC-IT-01,Bank Transfer,Approved
TXN-110274,2023-07-29,IT,Expense,Software Licenses,330.77,GBP,,CC-IT-01,Bank Transfer,Pending
TXN-119466,2023-07-29,Operations,Expense,Supplies,1640.25,USD,,CC-OPS-02,Bank Transfer,Approved
TXN-106454,2023-07-29,Operations,Expense,Maintenance,2427.73,USD,,CC-OPS-01,UPI,Approved
